employee_id,first_name,last_name,age,gender,blood_group,email,phone,city,state,region,pincode,department,position,shift,education,experience_years,salary,bonus,tax_deduction,net_salary,emp_status,join_date,last_promotion,performance_score,attendance_pct,leaves_taken,order_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,tax_amount,net_revenue,order_status,payment_mode,delivery_days,customer_rating,return_flag,customer_id,customer_segment,sales_target,sales_achieved,target_achieved,manager_id,team_size,training_hours,certifications
EMP0509,Daksh,Pai,49,Male,O+,balanfalguni@example.org,+91 8681905812,Chennai,Tamil Nadu,Central,502357,Sales,Director,Evening,B.Sc,8,131333,22330.59,13133.3,118199.7,Resigned,12-12-2023,15-07-2024,4.88,78.94,29,ORD00509,22-05-2023,Headphones,Storage,15,25896,0.18,318520.8,57333.74,261187.06,Delivered,UPI,6,1,No,CUST8279,New,419459,56277,No,EMP0047,15,79,5
EMP0510,Ekta,Bhattacharyya,47,Male,A+,gbasak@example.net,+91 8922120921,Pune,Maharashtra,East,456172,IT,Analyst,General,MCA,11,45987,7339.2,4598.7,41388.3,Active,14-08-2017,24-07-2021,4.8,99.9,14,ORD00510,03-06-2024,Monitor,Networking,19,24456,0.22,362437.92,65238.83,297199.09,Delivered,Cash,11,1,No,CUST6382,New,419182,524104,No,EMP0088,13,6,10
EMP0511,Adweta,Lata,23,Female,A-,mohini79@example.com,+91 7100697964,Delhi,Delhi,North,749627,Support,Manager,Evening,B.Com,20,69090,12793.23,6909,62181,On Leave,01-09-2015,22-01-2021,1.63,82.53,25,ORD00511,17-12-2024,Speaker,Electronics,12,31145,0.09,340103.4,61218.61,278884.79,Delivered,UPI,2,3,No,CUST3999,New,468354,373238,No,EMP0057,20,43,0
EMP0512,Vansha,Wason,53,Other,A+,dominic83@example.net,+91 8860528097,Ahmedabad,Gujarat,Central,753407,Marketing,Executive,Morning,BCA,1,99060,14855.44,9906,89154,Active,17-07-2015,20-01-2021,4.93,78.64,21,ORD00512,28-09-2024,Printer,Accessories,7,17426,0.14,104904.52,18882.81,86021.71,Shipped,EMI,1,2,Yes,CUST1049,New,232562,96089,Yes,EMP0028,14,5,8
EMP0513,Brinda,Chandran,26,Female,B+,ekavir32@example.org,+91 8471630823,Kochi,Kerala,South,595978,Finance,Executive,Evening,B.Tech,2,99504,10368.51,9950.4,89553.6,Active,17-05-2015,02-05-2021,2.63,84.61,30,ORD00513,14-08-2024,Speaker,Electronics,4,29516,0.3,82644.8,14876.06,67768.74,Delivered,Net Banking,10,4,Yes,CUST2207,VIP,425982,260284,No,EMP0034,2,99,3
EMP0514,Ekantika,Ramachandran,30,Other,O-,abeer15@example.net,+91 7122023733,Ahmedabad,Gujarat,North,605851,HR,Lead,General,M.Sc,8,156322,25607.8,15632.2,140689.8,Inactive,30-09-2018,03-11-2022,1.03,74.82,11,ORD00514,12-01-2023,Monitor,Electronics,19,38376,0.09,663521.04,119433.79,544087.25,Cancelled,Debit Card,7,3,No,CUST3130,VIP,146282,179877,Yes,EMP0059,18,32,2
EMP0515,Michael,Kala,33,Male,A-,mitrafrederick@example.com,+91 6891593366,Kochi,Kerala,North,699535,IT,Analyst,General,B.Tech,20,41029,4243.44,4102.9,36926.1,Active,22-02-2022,13-01-2024,3.22,82.42,8,ORD00515,06-09-2023,Monitor,Electronics,8,40832,0.1,293990.4,52918.27,241072.13,Pending,Credit Card,2,4,No,CUST8275,Regular,466587,101345,Yes,EMP0037,11,58,5
EMP0516,Vihaan,Sehgal,50,Other,AB+,vvarkey@example.com,+91 8279837897,Kochi,Kerala,West,424340,Operations,Senior Manager,Evening,M.Sc,17,170878,25743.71,17087.8,153790.2,Inactive,10-12-2023,18-01-2021,4.54,74.24,11,ORD00516,29-12-2023,Speaker,Storage,6,11998,0.05,68388.6,12309.95,56078.65,Pending,Credit Card,5,4,No,CUST1404,Regular,50575,505702,No,EMP0015,3,44,2
EMP0517,Krisha,Saxena,33,Other,B+,nairikbal@example.com,+91 6478570916,Bangalore,Karnataka,Central,465270,HR,Lead,Morning,B.Sc,0,169370,22836.41,16937,152433,Resigned,11-03-2016,18-08-2021,3.01,76.34,11,ORD00517,07-12-2023,Headphones,Storage,6,13472,0.19,65473.92,11785.31,53688.61,Returned,Credit Card,12,5,No,CUST8598,VIP,137807,399087,Yes,EMP0049,18,66,0
EMP0518,Upasna,Mishra,52,Male,AB-,anandridhi@example.com,+91 7962972557,Chennai,Tamil Nadu,Central,544761,HR,Executive,Night,B.Tech,7,114042,16947.04,11404.2,102637.8,Inactive,19-11-2016,04-09-2023,1.65,71.62,17,ORD00518,07-08-2023,Phone,Storage,18,49709,0.18,733704.84,132066.87,601637.97,Shipped,Cash,3,2,No,CUST3547,Premium,182100,76494,No,EMP0036,16,35,10
EMP0519,Daksh,Nagarajan,29,Male,A+,venkateshaashi@example.org,+91 7889972571,Bangalore,Karnataka,North,466889,Marketing,Analyst,Evening,B.Tech,16,59518,5448.86,5951.8,53566.2,Inactive,16-06-2017,26-09-2021,1.52,83.17,11,ORD00519,11-05-2023,Headphones,Electronics,12,76164,0.18,749453.76,134901.68,614552.08,Pending,UPI,12,2,Yes,CUST3140,Premium,269114,205880,Yes,EMP0053,9,50,3
EMP0520,Vritti,Lad,36,Other,A-,ekantikakala@example.net,+91 7241754500,Chennai,Tamil Nadu,North,758501,Analytics,Analyst,Evening,M.Tech,11,40057,4500.67,4005.7,36051.3,Active,07-04-2020,04-09-2022,2.51,88.24,27,ORD00520,12-06-2023,Printer,Storage,15,47143,0.12,622287.6,112011.77,510275.83,Returned,Debit Card,2,1,No,CUST5062,New,85064,355105,No,EMP0051,6,19,9
EMP0521,Wahab,Dugar,48,Other,O-,sharmadarika@example.org,+91 9522255656,Mumbai,Maharashtra,West,794863,Analytics,Analyst,General,BCA,3,78221,12129.26,7822.1,70398.9,Inactive,11-12-2015,14-03-2024,3.05,81.81,11,ORD00521,03-03-2023,Laptop,Peripherals,17,7823,0.11,118361.99,21305.16,97056.83,Returned,UPI,13,3,No,CUST1592,VIP,276222,235267,Yes,EMP0088,10,77,3
EMP0522,Aachal,Mahajan,44,Male,B+,wnagarajan@example.org,+91 7513756040,Bangalore,Karnataka,South,627457,Sales,Senior Analyst,Morning,MCA,13,173780,33938.99,17378,156402,On Leave,05-06-2017,22-04-2023,3.66,97.59,23,ORD00522,18-12-2023,Keyboard,Storage,20,49904,0.05,948176,170671.68,777504.32,Shipped,UPI,11,2,Yes,CUST9432,Premium,329865,415326,No,EMP0077,20,12,9
EMP0523,Ojas,Ganesan,37,Female,B-,sundaramaarav@example.org,+91 7700979330,Kolkata,West Bengal,East,525526,Finance,Manager,Night,B.Com,20,63671,12486.92,6367.1,57303.9,Inactive,06-02-2019,27-09-2024,1.23,85.95,7,ORD00523,09-09-2023,Phone,Peripherals,20,75328,0.2,1205248,216944.64,988303.36,Pending,Credit Card,13,2,Yes,CUST2289,New,494774,380466,No,EMP0052,1,47,4
EMP0524,Dalaja,Pathak,39,Other,O+,dalbirbala@example.com,+91 8314070114,Pune,Maharashtra,East,525791,Analytics,Intern,Night,B.Com,12,147396,29283.05,14739.6,132656.4,On Leave,29-05-2019,03-03-2023,4.72,87.84,16,ORD00524,27-01-2024,Mouse,Electronics,15,53109,0.18,653240.7,117583.33,535657.37,Cancelled,Debit Card,15,3,No,CUST2295,Regular,229965,179710,No,EMP0003,18,89,0
EMP0525,Anita,Srinivasan,41,Female,O-,vedikaparekh@example.net,+91 9526355917,Kochi,Kerala,East,634191,Marketing,Manager,Morning,BCA,19,112042,5829.76,11204.2,100837.8,On Leave,13-07-2016,06-05-2022,2.47,91.52,3,ORD00525,30-09-2023,Mouse,Accessories,6,52810,0.18,259825.2,46768.54,213056.66,Cancelled,Credit Card,15,3,Yes,CUST5338,Regular,179925,445570,Yes,EMP0054,4,38,5
EMP0526,Bhavna,Shah,50,Other,A+,tthaker@example.org,+91 6673547682,Hyderabad,Telangana,North,659880,Support,Executive,Evening,MBA,1,80965,15366.2,8096.5,72868.5,Active,17-02-2019,30-01-2024,2.79,97.48,17,ORD00526,15-10-2023,Monitor,Peripherals,15,30122,0.03,438275.1,78889.52,359385.58,Pending,Debit Card,6,3,No,CUST8093,VIP,186189,170015,No,EMP0007,4,63,3
EMP0527,Gavin,Aurora,55,Female,AB-,avi88@example.com,+91 7719876220,Delhi,Delhi,West,609875,Support,Executive,General,BCA,0,194896,15444.9,19489.6,175406.4,Active,01-04-2016,25-07-2022,4.64,89.37,1,ORD00527,06-10-2024,Mouse,Peripherals,5,29671,0.27,108299.15,19493.85,88805.3,Pending,Net Banking,15,5,Yes,CUST1402,New,220647,370303,Yes,EMP0005,1,19,7
EMP0528,Vihaan,Dyal,41,Male,O+,doctorarya@example.net,+91 7715967316,Delhi,Delhi,North,514093,IT,Intern,Morning,B.Com,2,58560,11654.51,5856,52704,Active,23-03-2017,07-09-2021,1.79,88.67,11,ORD00528,27-12-2024,Mouse,Accessories,15,26041,0.04,374990.4,67498.27,307492.13,Returned,Net Banking,3,1,No,CUST8940,Regular,230339,97014,No,EMP0079,12,84,10
EMP0529,Rachit,Batta,32,Other,B+,kannanchaitanya@example.com,+91 6408517609,Bangalore,Karnataka,East,648345,IT,Senior Manager,Night,BCA,4,86507,6001.89,8650.7,77856.3,Resigned,15-10-2019,28-06-2021,3.03,99.16,15,ORD00529,11-02-2024,Printer,Electronics,8,25417,0.27,148435.28,26718.35,121716.93,Delivered,Cash,8,1,No,CUST7374,VIP,463092,533111,Yes,EMP0098,17,20,3
EMP0530,Guneet,Sawhney,22,Other,B-,dsabharwal@example.org,+91 7858155125,Kolkata,West Bengal,North,658471,Analytics,Intern,Night,M.Com,3,35112,6282.57,3511.2,31600.8,Resigned,13-05-2020,15-02-2022,2.3,92.61,4,ORD00530,29-05-2023,Phone,Accessories,5,52460,0.03,254431,45797.58,208633.42,Pending,EMI,3,2,No,CUST9328,Premium,382786,85642,No,EMP0033,5,44,8
EMP0531,Avi,Tak,33,Other,O-,yahvi11@example.com,+91 7498992396,Kochi,Kerala,North,604268,IT,Senior Manager,General,BCA,20,65444,3926.66,6544.4,58899.6,Active,17-12-2020,24-04-2021,2.09,90.51,15,ORD00531,10-10-2023,Mouse,Electronics,13,7992,0.11,92467.44,16644.14,75823.3,Pending,Credit Card,8,3,No,CUST5995,Premium,392465,324484,No,EMP0020,1,84,1
EMP0532,Jairaj,Kapur,47,Other,AB-,kevin87@example.com,+91 8514589243,Bangalore,Karnataka,North,564537,Sales,Director,General,B.Tech,5,126021,13135.15,12602.1,113418.9,On Leave,18-05-2021,29-05-2021,4.2,98.1,21,ORD00532,10-03-2023,Camera,Peripherals,10,52836,0.07,491374.8,88447.46,402927.34,Delivered,Net Banking,12,3,Yes,CUST2269,New,222987,254534,No,EMP0003,19,85,1
EMP0533,Udyati,Bal,35,Male,A+,sandalanirudh@example.com,+91 9962674381,Kochi,Kerala,North,471873,Operations,Analyst,Night,MBA,18,123559,14232.7,12355.9,111203.1,Inactive,23-06-2022,31-01-2021,1.28,96.01,15,ORD00533,09-04-2023,Printer,Accessories,18,65597,0.11,1050863.94,189155.51,861708.43,Delivered,Debit Card,5,1,No,CUST4991,VIP,375218,241567,No,EMP0069,19,82,7
EMP0534,Advay,Kale,55,Female,B-,zsachar@example.com,+91 6956727731,Kolkata,West Bengal,Central,497189,Analytics,Manager,General,M.Sc,18,34525,5221.65,3452.5,31072.5,Active,29-02-2020,26-11-2022,3.78,98.92,17,ORD00534,28-09-2024,Monitor,Networking,3,22123,0.13,57741.03,10393.39,47347.64,Returned,Net Banking,6,2,No,CUST6058,Regular,110444,345945,Yes,EMP0081,13,42,4
EMP0535,Frado,Kohli,43,Male,A-,charvinagy@example.net,+91 8125253306,Bangalore,Karnataka,East,654955,IT,Intern,Night,MCA,16,33094,4449.69,3309.4,29784.6,Resigned,19-12-2023,05-08-2022,2.92,91.33,0,ORD00535,24-05-2023,Monitor,Networking,4,19470,0.01,77101.2,13878.22,63222.98,Returned,Net Banking,7,3,No,CUST9925,VIP,310262,240194,No,EMP0074,15,75,7
EMP0536,Gautam,Sharaf,34,Female,A+,yshukla@example.net,+91 6536697290,Hyderabad,Telangana,South,585075,Support,Executive,Evening,B.Com,13,48337,3861.01,4833.7,43503.3,Resigned,20-01-2018,03-03-2024,2.71,75.59,14,ORD00536,27-03-2024,Mouse,Electronics,14,4926,0.08,63446.88,11420.44,52026.44,Delivered,EMI,10,3,No,CUST7228,Regular,218346,137944,Yes,EMP0089,12,75,7
EMP0537,Isaiah,Ramakrishnan,44,Other,B-,anair@example.com,+91 9421810801,Chennai,Tamil Nadu,South,441084,Marketing,Executive,Night,M.Com,11,71988,10302.54,7198.8,64789.2,On Leave,10-11-2021,17-03-2023,2.39,78.45,21,ORD00537,21-03-2024,Tablet,Accessories,17,21615,0.14,316011.3,56882.03,259129.27,Shipped,UPI,13,3,No,CUST4627,New,421739,164950,Yes,EMP0040,20,15,6
EMP0538,Dakshesh,Hayer,37,Male,O+,omya98@example.com,+91 9383247039,Kochi,Kerala,North,675683,HR,Manager,Evening,BCA,18,183198,10471.9,18319.8,164878.2,On Leave,12-08-2020,11-05-2023,1.51,91.69,23,ORD00538,12-08-2023,Keyboard,Storage,9,76301,0.14,590569.74,106302.55,484267.19,Returned,EMI,13,5,No,CUST2634,Regular,132676,84322,Yes,EMP0098,19,57,2
EMP0539,Sudiksha,Tiwari,52,Other,O-,baljiwansaini@example.org,+91 7408234135,Chennai,Tamil Nadu,West,594271,Sales,Executive,General,MBA,3,70439,12599.53,7043.9,63395.1,Inactive,02-06-2015,16-05-2022,1.04,79.05,18,ORD00539,19-03-2024,Printer,Peripherals,11,39999,0.27,321191.97,57814.55,263377.42,Cancelled,Credit Card,3,5,No,CUST1894,Premium,124152,500411,No,EMP0014,5,99,1
EMP0540,Anay,Om,47,Other,O-,sachdevabrijesh@example.net,+91 9102487676,Bangalore,Karnataka,Central,625571,Operations,Senior Analyst,Evening,M.Tech,10,145971,13015.32,14597.1,131373.9,On Leave,13-03-2021,04-09-2022,1.76,90.87,12,ORD00540,02-02-2024,Camera,Accessories,20,51828,0.06,974366.4,175385.95,798980.45,Delivered,Credit Card,4,5,No,CUST1787,Regular,205516,496746,Yes,EMP0025,14,20,10
EMP0541,Upkaar,Subramanian,34,Male,A-,qdevi@example.org,+91 6423473126,Delhi,Delhi,South,747752,Finance,Lead,General,M.Com,7,33778,5445.61,3377.8,30400.2,Resigned,06-10-2023,12-01-2024,4.32,70.98,25,ORD00541,28-10-2024,Printer,Peripherals,10,24500,0.08,225400,40572,184828,Pending,Cash,14,3,No,CUST1821,Regular,471903,372789,Yes,EMP0083,16,56,4
EMP0542,Wridesh,Sodhi,34,Male,O-,buchfaqid@example.org,+91 6275416693,Mumbai,Maharashtra,South,693121,Sales,Director,General,M.Sc,8,147110,14821.49,14711,132399,Resigned,06-06-2023,21-11-2022,3.92,92.62,24,ORD00542,13-06-2023,Keyboard,Accessories,7,42251,0.02,289841.86,52171.53,237670.33,Pending,Debit Card,9,2,No,CUST1152,Regular,58515,100486,No,EMP0052,19,13,3
EMP0543,Wriddhish,Dora,23,Male,A-,eoak@example.com,+91 9941076154,Bangalore,Karnataka,West,591470,HR,Analyst,General,M.Sc,7,27611,1968.64,2761.1,24849.9,Resigned,02-11-2021,03-06-2024,2.39,94.41,7,ORD00543,28-02-2023,Monitor,Accessories,9,54015,0.14,418076.1,75253.7,342822.4,Shipped,EMI,6,2,Yes,CUST2281,Regular,171021,415202,No,EMP0063,6,30,0
EMP0544,Devika,Pathak,24,Other,A+,janyagopal@example.net,+91 6587713812,Bangalore,Karnataka,South,485672,IT,Manager,Night,B.Tech,4,96002,17487.92,9600.2,86401.8,Active,05-12-2019,28-04-2023,4.67,77.77,28,ORD00544,13-07-2024,Camera,Networking,10,60590,0.02,593782,106880.76,486901.24,Delivered,Net Banking,11,4,No,CUST5267,VIP,105506,356263,Yes,EMP0034,2,49,5
EMP0545,Dalaja,Babu,50,Male,B+,oeshikara@example.com,+91 7440008830,Jaipur,Rajasthan,Central,421025,IT,Executive,General,M.Sc,17,84608,13853.5,8460.8,76147.2,On Leave,28-12-2022,06-06-2022,4.66,91.74,4,ORD00545,11-09-2023,Printer,Networking,5,44996,0.15,191233,34421.94,156811.06,Pending,EMI,4,4,Yes,CUST4052,Premium,118152,74321,Yes,EMP0007,4,67,7
EMP0546,Nitesh,Balasubramanian,44,Male,AB-,qravel@example.org,+91 8844732251,Jaipur,Rajasthan,North,729923,Support,Senior Manager,Evening,B.Sc,7,36000,2359.27,3600,32400,On Leave,15-10-2022,28-12-2022,1.71,79.55,28,ORD00546,23-04-2023,Speaker,Networking,2,10190,0.14,17526.8,3154.82,14371.98,Delivered,Debit Card,3,2,No,CUST7353,New,180953,145506,No,EMP0024,6,2,5
EMP0547,Anika,Goel,29,Female,AB+,jatinluthra@example.net,+91 7309700414,Hyderabad,Telangana,North,762993,Support,Senior Manager,Evening,MCA,4,64230,6048.16,6423,57807,Resigned,17-03-2015,17-09-2022,3.01,85.56,16,ORD00547,05-09-2024,Tablet,Storage,13,42508,0.21,436557.16,78580.29,357976.87,Shipped,Credit Card,5,4,Yes,CUST3723,Premium,246183,351834,No,EMP0099,17,87,5
EMP0548,Yatin,Bandi,34,Other,B-,wakeeta19@example.org,+91 7741810558,Mumbai,Maharashtra,East,617115,Analytics,Senior Manager,Night,MBA,10,185452,21856,18545.2,166906.8,Resigned,26-04-2020,16-10-2022,4.18,74.8,11,ORD00548,03-08-2024,Printer,Accessories,9,24310,0.12,192535.2,34656.34,157878.86,Delivered,Net Banking,2,4,No,CUST9892,Premium,124323,454422,Yes,EMP0004,12,73,2
EMP0549,Nidra,Nadkarni,29,Other,O-,pallanirja@example.net,+91 8913306642,Delhi,Delhi,Central,610880,Marketing,Senior Manager,General,BCA,9,180327,21547.43,18032.7,162294.3,Inactive,30-03-2022,17-04-2023,1.69,88.67,9,ORD00549,11-11-2024,Mouse,Accessories,14,29121,0.01,403617.06,72651.07,330965.99,Delivered,Net Banking,7,1,No,CUST5246,Premium,388851,380655,No,EMP0013,7,26,1
EMP0550,Aradhana,Balakrishnan,24,Male,B+,esule@example.com,+91 6979310849,Bangalore,Karnataka,North,492683,Sales,Manager,Morning,MBA,17,196626,32898.8,19662.6,176963.4,On Leave,27-05-2023,30-08-2022,3.05,97.35,3,ORD00550,29-12-2024,Keyboard,Peripherals,19,70549,0.26,991918.94,178545.41,813373.53,Returned,Debit Card,14,4,No,CUST9778,VIP,260482,186213,Yes,EMP0014,19,14,8
EMP0551,Vrishti,Aggarwal,25,Other,A+,ghoshowen@example.org,+91 6953208639,Pune,Maharashtra,West,493145,Support,Lead,General,M.Com,17,93719,11439.93,9371.9,84347.1,On Leave,03-11-2020,02-11-2022,4.1,98.79,20,ORD00551,16-02-2024,Keyboard,Peripherals,10,18006,0.25,135045,24308.1,110736.9,Cancelled,EMI,5,1,No,CUST3118,Regular,205291,375245,Yes,EMP0015,20,18,6
EMP0552,Charvi,Chana,34,Male,O+,madanekiya@example.com,+91 7954524200,Delhi,Delhi,North,547537,IT,Lead,Morning,M.Tech,2,71935,8679.6,7193.5,64741.5,Resigned,20-09-2016,13-04-2023,3.35,87.82,19,ORD00552,12-10-2023,Laptop,Storage,10,8883,0.01,87941.7,15829.51,72112.19,Returned,Credit Card,11,2,No,CUST2816,Premium,79891,144997,No,EMP0055,14,2,2
EMP0553,Jasmit,Deep,44,Female,B-,bnazareth@example.net,+91 6104132664,Chennai,Tamil Nadu,East,731249,HR,Analyst,Night,MBA,0,41354,3743.48,4135.4,37218.6,Inactive,02-03-2021,24-12-2024,1.01,80.66,22,ORD00553,15-06-2023,Tablet,Networking,18,44626,0.06,755071.92,135912.95,619158.97,Returned,Debit Card,11,5,Yes,CUST1977,VIP,258723,309960,No,EMP0021,15,96,6
EMP0554,Odika,Khatri,35,Other,A-,ydada@example.net,+91 8781825780,Bangalore,Karnataka,North,730881,Support,Intern,Evening,M.Sc,5,84542,9995.52,8454.2,76087.8,Inactive,13-11-2019,05-02-2024,2.22,93.31,0,ORD00554,18-03-2023,Monitor,Accessories,7,63893,0.12,393580.88,70844.56,322736.32,Pending,EMI,9,2,No,CUST4696,Regular,101982,382859,Yes,EMP0045,6,59,9
EMP0555,Mahika,Jani,42,Other,A+,vrishtimittal@example.org,+91 9911230903,Mumbai,Maharashtra,East,705136,Sales,Manager,Morning,M.Com,15,163505,20993.55,16350.5,147154.5,On Leave,10-10-2017,03-06-2021,3.48,84.01,14,ORD00555,24-02-2024,Headphones,Electronics,16,65119,0.12,916875.52,165037.59,751837.93,Cancelled,Cash,12,1,No,CUST7864,Regular,333649,393215,No,EMP0045,16,22,10
EMP0556,Anjali,Natt,46,Other,O-,nprashad@example.org,+91 6248569163,Chennai,Tamil Nadu,East,634994,Operations,Senior Manager,Night,M.Com,12,64498,8963.71,6449.8,58048.2,Inactive,07-11-2018,30-10-2022,1.89,78.18,13,ORD00556,05-10-2024,Headphones,Electronics,18,50893,0.23,705376.98,126967.86,578409.12,Cancelled,EMI,5,2,Yes,CUST8291,New,378939,279130,Yes,EMP0098,20,52,6
EMP0557,Udyati,Suresh,50,Other,AB-,zilmilborde@example.com,+91 8836588668,Kochi,Kerala,West,533646,Support,Executive,Night,M.Sc,2,104826,9577.95,10482.6,94343.4,Inactive,27-10-2021,30-10-2023,4.39,73.38,14,ORD00557,06-09-2023,Printer,Peripherals,1,74219,0,74219,13359.42,60859.58,Cancelled,Cash,11,3,No,CUST7531,Premium,249659,183599,Yes,EMP0034,10,40,0
EMP0558,Logan,Venkataraman,54,Male,B+,rhayre@example.com,+91 9249830992,Kochi,Kerala,West,420491,Support,Intern,General,MCA,20,68690,9131.07,6869,61821,Active,16-03-2015,20-01-2024,1.72,86.04,8,ORD00558,03-01-2024,Laptop,Storage,11,22900,0.04,241824,43528.32,198295.68,Delivered,Debit Card,1,5,No,CUST1674,New,302951,189971,Yes,EMP0080,20,94,7
EMP0559,Ojas,Bhatia,44,Female,O-,kkapur@example.com,+91 6150727105,Hyderabad,Telangana,North,511596,Support,Analyst,Night,M.Sc,17,52783,8654.61,5278.3,47504.7,Resigned,22-02-2016,27-04-2024,4.55,93.36,11,ORD00559,22-10-2024,Monitor,Accessories,1,20079,0.28,14456.88,2602.24,11854.64,Delivered,UPI,7,3,Yes,CUST5277,Regular,482782,259782,No,EMP0056,15,72,0
EMP0560,Yachana,Parsa,29,Other,B-,advaith24@example.com,+91 9499819829,Jaipur,Rajasthan,North,424958,Analytics,Senior Manager,Night,MCA,0,150790,14393.27,15079,135711,On Leave,22-06-2016,16-05-2024,3.38,71.3,15,ORD00560,08-10-2023,Tablet,Peripherals,14,5076,0.01,70353.36,12663.6,57689.76,Cancelled,Cash,15,4,No,CUST3700,New,70247,228091,Yes,EMP0100,5,14,5
EMP0561,Ojasvi,Tak,49,Male,B+,balakrishnandayamai@example.org,+91 6753896330,Pune,Maharashtra,North,573951,Analytics,Senior Manager,Evening,MCA,19,185243,21476.43,18524.3,166718.7,Active,25-11-2017,19-10-2023,2.23,97.02,9,ORD00561,08-07-2024,Tablet,Peripherals,11,56267,0.23,476581.49,85784.67,390796.82,Shipped,UPI,10,2,No,CUST6345,Regular,100535,474650,Yes,EMP0069,8,40,0
EMP0562,Frederick,Narayan,40,Other,A+,riya76@example.com,+91 6895666663,Ahmedabad,Gujarat,South,606772,Operations,Manager,Evening,M.Tech,4,46452,8806.27,4645.2,41806.8,Active,16-01-2023,26-08-2023,1.95,93.36,4,ORD00562,10-10-2024,Mouse,Networking,7,13820,0.05,91903,16542.54,75360.46,Cancelled,Debit Card,7,3,No,CUST6677,New,423484,383950,No,EMP0071,11,21,2
EMP0563,Bhavna,Minhas,44,Other,O-,choudhryekaja@example.net,+91 9495398331,Kochi,Kerala,Central,444057,IT,Lead,Morning,B.Tech,5,105025,10544.32,10502.5,94522.5,Active,07-12-2020,28-07-2024,1.19,79.26,2,ORD00563,22-09-2023,Mouse,Networking,4,53725,0.03,208453,37521.54,170931.46,Cancelled,UPI,5,4,No,CUST6998,Regular,236972,434948,Yes,EMP0039,15,67,4
EMP0564,Azad,Srivastava,44,Other,B-,dsarraf@example.net,+91 6457953357,Mumbai,Maharashtra,South,656025,Finance,Analyst,Evening,BCA,3,145912,10027.33,14591.2,131320.8,Inactive,22-09-2019,20-06-2021,4.5,72.06,6,ORD00564,03-09-2023,Speaker,Storage,15,26640,0.08,367632,66173.76,301458.24,Returned,Debit Card,7,1,No,CUST9290,Regular,475766,508994,Yes,EMP0046,6,61,8
EMP0565,Pooja,Mangal,40,Male,AB-,ekanta53@example.net,+91 8538724149,Ahmedabad,Gujarat,East,746498,Support,Senior Manager,Night,BCA,0,76458,9358.05,7645.8,68812.2,Active,20-02-2016,15-11-2023,3.26,73.22,13,ORD00565,03-12-2024,Tablet,Networking,11,8704,0.09,87127.04,15682.87,71444.17,Pending,UPI,5,4,No,CUST2435,VIP,282098,419182,No,EMP0021,19,50,9
EMP0566,Gaurav,Bhatt,35,Female,AB+,kkrishnan@example.org,+91 8466634575,Mumbai,Maharashtra,North,719601,Support,Analyst,Morning,M.Tech,7,106367,6087.77,10636.7,95730.3,On Leave,18-05-2020,12-04-2022,3.31,85.94,7,ORD00566,01-12-2024,Tablet,Peripherals,19,79746,0.17,1257594.42,226367,1031227.42,Pending,Credit Card,12,1,No,CUST9553,New,200727,119234,No,EMP0050,9,94,8
EMP0567,Chaman,Uppal,51,Female,AB-,pjaggi@example.org,+91 8781943571,Jaipur,Rajasthan,Central,582729,Operations,Manager,Morning,B.Tech,19,102998,7917.72,10299.8,92698.2,Active,12-12-2019,10-04-2024,2.85,86.16,21,ORD00567,09-11-2024,Printer,Electronics,6,74036,0.27,324277.68,58369.98,265907.7,Pending,UPI,9,5,No,CUST8403,Premium,292285,37543,No,EMP0097,19,67,4
EMP0568,Kiaan,Kadakia,39,Female,A-,gmani@example.com,+91 6295662827,Hyderabad,Telangana,South,734598,HR,Analyst,Evening,M.Com,3,111174,13943.07,11117.4,100056.6,Resigned,05-01-2021,22-08-2021,4.1,87.34,19,ORD00568,18-05-2024,Headphones,Storage,16,21455,0.16,288355.2,51903.94,236451.26,Delivered,UPI,15,3,Yes,CUST1371,Regular,486938,85242,No,EMP0060,19,6,5
EMP0569,Hiral,Pau,49,Female,A-,fariq45@example.com,+91 8899415311,Pune,Maharashtra,Central,682308,Support,Analyst,General,B.Tech,17,63746,10538.51,6374.6,57371.4,On Leave,10-03-2017,17-09-2021,3.69,70.6,23,ORD00569,05-05-2023,Speaker,Electronics,7,29468,0.25,154707,27847.26,126859.74,Returned,Debit Card,13,5,Yes,CUST1170,Regular,499655,309255,Yes,EMP0074,16,39,2
EMP0570,Neha,Goda,37,Female,A-,manyasharaf@example.org,+91 6145866491,Pune,Maharashtra,East,571830,Support,Analyst,Evening,MCA,3,116635,9543.85,11663.5,104971.5,Resigned,26-04-2017,01-04-2023,1.28,80.3,22,ORD00570,27-06-2024,Laptop,Networking,19,8242,0.21,123712.42,22268.24,101444.18,Pending,Net Banking,13,4,No,CUST8206,Premium,163787,391867,No,EMP0066,20,51,9
